user,tweets,openness,conscientiousness,extraversion,agreeableness,neuroticism
497145453,100668,,,,,
2924224280,64015,,,,,
1484740038,64015,,,,,
2421024865,64015,,,,,
2306464862,64015,,,,,
2586094238,64015,,,,,
2332340406,64015,,,,,
1602852614,64015,,,,,
88164343,64015,,,,,
2851626845,64015,,,,,
324481619,64015,,,,,
2336388023,64015,,,,,
388009236,64015,,,,,
2595995856,64015,,,,,
2252314255,64015,,,,,
3048871293,64015,,,,,
2587789764,64015,,,,,
1589692776,64015,,,,,
176981297,64015,,,,,
2361533634,64015,,,,,
2267831660,64015,,,,,
1266803563,64015,,,,,
2559333156,64015,,,,,
2327706649,64015,,,,,
2362771358,64015,,,,,
2841269945,64015,,,,,
180365358,64015,,,,,
631133874,64015,,,,,
1606906374,64015,,,,,
253142088,64015,,,,,
37402072,64015,,,,,
1544159024,64015,,,,,
2485811094,64015,,,,,
870560696,64015,,,,,
2810074439,64015,,,,,
485013829,64015,,,,,
28918980,64015,,,,,
64928068,64015,,,,,
211252248,64015,,,,,
2654767718,64015,,,,,
467866396,64015,,,,,
1205532768,64015,,,,,
459921054,64015,,,,,
1606472113,64015,,,,,
317680173,64015,,,,,
349636885,64015,,,,,
2471647363,64015,,,,,
284534859,64015,,,,,
54988729,64015,,,,,
941509892,64015,,,,,
1898258479,64015,,,,,
2842684723,64015,,,,,
70626091,64015,,,,,
196929096,64015,,,,,
1939107337,64015,,,,,
121262614,64015,,,,,
2365967174,64015,,,,,
2469678714,64015,,,,,
1063076700,64015,,,,,
129720313,64015,,,,,
61366106,64015,,,,,
3011564853,64015,,,,,
1440534188,64015,,,,,
2273469763,64015,,,,,
1166383453,64015,,,,,
56266341,64015,,,,,
207203414,64015,,,,,
416661318,64015,,,,,
1230267290,64015,,,,,
786726854,64015,,,,,
1957224986,64015,,,,,
199324673,64015,,,,,
1408370630,64015,,,,,
1198355605,64015,,,,,
2543131938,64015,,,,,
2753892930,64015,,,,,
2491107368,64015,,,,,
759953168,64015,,,,,
606798932,64015,,,,,
91316071,64015,,,,,
2651294322,64015,,,,,
2571483007,64015,,,,,
150476715,64015,,,,,
2831420532,64015,,,,,
303766706,64015,,,,,
1329515774,64015,,,,,
429695311,64015,,,,,
1292112487,64015,,,,,
70291924,64015,,,,,
28620145,64015,,,,,
2410453038,64015,,,,,
2776752523,64015,,,,,
737628036,64015,,,,,
249818911,64015,,,,,
128246428,64015,,,,,
1409839502,64015,,,,,
2303579457,64015,,,,,
1562535186,64015,,,,,
276980607,64015,,,,,
222502863,64015,,,,,
823295426,64015,,,,,
148187914,64015,,,,,
2967130770,64015,,,,,
129940028,64015,,,,,
342861797,64015,,,,,
53932318,64015,,,,,
2979880064,64015,,,,,
250248914,64015,,,,,
2469711541,64015,,,,,
1396149025,64015,,,,,
94153269,64015,,,,,
2244876562,64015,,,,,
15519381,64015,,,,,
17412990,64015,,,,,
321848592,64015,,,,,
110827861,64015,,,,,
2377573225,64015,,,,,
64255428,64015,,,,,
227423290,64015,,,,,
168762831,64015,,,,,
55218049,64015,,,,,
21021175,64015,,,,,
299255869,64015,,,,,
1226740093,64015,,,,,
55540658,64015,,,,,
2923178940,64015,,,,,
53969028,64015,,,,,
2868936190,64015,,,,,
628765849,64015,,,,,
387735958,64015,,,,,
1283076512,64015,,,,,
2617516549,64015,,,,,
300783878,64015,,,,,
3144822634,64015,,,,,
93619360,64015,,,,,
1562093227,64015,,,,,
2569856559,64015,,,,,
255184064,64015,,,,,
160742963,64015,,,,,
2259229658,64015,,,,,
2847059290,64015,,,,,
1409861966,64015,,,,,
2618738027,64015,,,,,
60452453,64015,,,,,
62427859,64015,,,,,
1222784562,64015,,,,,
160752876,64015,,,,,
1076217985,64015,,,,,
548912865,64015,,,,,
24761830,64015,,,,,
70194826,64015,,,,,
2960014897,64015,,,,,
461002257,64015,,,,,
160874621,64015,,,,,
127382759,64015,,,,,
2935878231,64015,,,,,
608474726,64015,,,,,
2944262179,64015,,,,,
3048544857,64015,,,,,
129594482,64015,,,,,
228300826,64015,,,,,
528920783,64015,,,,,
1961234798,64015,,,,,
2425835000,64015,,,,,
294072389,64015,,,,,
2442887570,64015,,,,,
2785101885,64015,,,,,
1326263827,64015,,,,,
608345352,64015,,,,,
370243534,64015,,,,,
186478529,64015,,,,,
1011811424,64015,,,,,
1414684496,64015,,,,,
421095102,64015,,,,,
115110145,64015,,,,,
57976284,64015,,,,,
1369914391,64015,,,,,
312913788,64015,,,,,
46081197,64015,,,,,
2186596872,64015,,,,,
55823412,64015,,,,,
14303901,64015,,,,,
152350498,64015,,,,,
1680688580,64015,,,,,
322163041,64015,,,,,
368735686,64015,,,,,
717198402,64015,,,,,
1060998578,64015,,,,,
325074587,64015,,,,,
21248584,64015,,,,,
2772273504,64015,,,,,
517422170,64015,,,,,
2961340863,64015,,,,,
1058790439,64015,,,,,
1220001044,64015,,,,,
161284233,64015,,,,,
503606762,64015,,,,,
2305634114,64015,,,,,
1910034458,64015,,,,,
819222966,64015,,,,,
2391379874,64015,,,,,
2728485897,64015,,,,,
1408418168,64015,,,,,
1962551412,64015,,,,,
351630990,64015,,,,,
2907248140,64015,,,,,
23880967,64015,,,,,
494458165,64015,,,,,
733961780,64015,,,,,
2874146911,64015,,,,,
827991913,64015,,,,,
727392756,64015,,,,,
456726486,64015,,,,,
60364834,64015,,,,,
70381121,64015,,,,,
2946858502,64015,,,,,
1899882806,64015,,,,,
2783160078,64015,,,,,
1106780630,64015,,,,,
383762203,64015,,,,,
35478824,64015,,,,,
2706538204,64015,,,,,
2328599465,64015,,,,,
347606032,64015,,,,,
2448063798,64015,,,,,
168588803,64015,,,,,
717544904,64015,,,,,
2591769673,64015,,,,,
584661634,64015,,,,,
1119307429,64015,,,,,
2942444242,64015,,,,,
2817256488,64015,,,,,
582140844,64015,,,,,
626590873,64015,,,,,
21568650,64015,,,,,
1408327218,64015,,,,,
1372645603,64015,,,,,
1372563925,64015,,,,,
2827687640,64015,,,,,
52833129,64015,,,,,
2892639801,64015,,,,,
356840344,64015,,,,,
599745639,64015,,,,,
82640865,64015,,,,,
343197788,64015,,,,,
257276567,64015,,,,,
90804267,64015,,,,,
2927303935,64015,,,,,
2266602529,64015,,,,,
1727325560,64015,,,,,
3011078427,64015,,,,,
2194738604,64015,,,,,
2821958505,64015,,,,,
2982152524,64015,,,,,
3006168515,64015,,,,,
256499659,64015,,,,,
121493492,64015,,,,,
2544250500,64015,,,,,
174883933,64015,,,,,
2802273522,64015,,,,,
2194988149,64015,,,,,
2236699978,64015,,,,,
15690709,64015,,,,,
422717811,64015,,,,,
310299026,64015,,,,,
2553216440,64015,,,,,
2807719888,64015,,,,,
618294231,64015,,,,,
163821594,64015,,,,,
2236428912,64015,,,,,
2805808256,64015,,,,,
1566115014,64015,,,,,
2864110470,64015,,,,,
470310545,64015,,,,,
95521178,64015,,,,,
249960654,64015,,,,,
276835706,64015,,,,,
432016262,64015,,,,,
2855900486,64015,,,,,
120790169,64015,,,,,
2676544811,64015,,,,,
361365042,64015,,,,,
847225046,64015,,,,,
29583015,64015,,,,,
2208191086,64015,,,,,
2871060004,64015,,,,,
2938000123,64015,,,,,
2992373574,64015,,,,,
1647541309,64015,,,,,
1316862031,64015,,,,,
86938456,64015,,,,,
82184215,64015,,,,,
1342734360,64015,,,,,
49473911,64015,,,,,
267818256,64015,,,,,
482755379,64015,,,,,
740304824,64015,,,,,
142885691,64015,,,,,
597673831,64015,,,,,
74998364,64015,,,,,
1425504374,64015,,,,,
2904751410,64015,,,,,
419898105,64015,,,,,
2255582904,64015,,,,,
1619593404,64015,,,,,
2303619546,64015,,,,,
2861612277,64015,,,,,
147808967,64015,,,,,
2607703608,64015,,,,,
821188087,64015,,,,,
2337177396,64015,,,,,
714968684,64015,,,,,
2272249340,64015,,,,,
2261824213,64015,,,,,
168881288,64015,,,,,
467114828,64015,,,,,
144316303,64015,,,,,
158056426,64015,,,,,
181866650,64015,,,,,
2803997810,64015,,,,,
20462606,64015,,,,,
743576834,64015,,,,,
968451061,64015,,,,,
1140096968,64015,,,,,
2335126064,64015,,,,,
1975993742,64015,,,,,
2899534919,64015,,,,,
24217697,64015,,,,,
2958051777,64015,,,,,
196249823,64015,,,,,
1646222564,64015,,,,,
2548497690,64015,,,,,
476557046,64015,,,,,
1005496992,64015,,,,,
1697024208,64015,,,,,
2444581651,64015,,,,,
353204103,64015,,,,,
2324422680,64015,,,,,
1370453570,64015,,,,,
1668283537,64015,,,,,
62169540,64015,,,,,
215434317,64015,,,,,
404641547,64015,,,,,
3035345375,64015,,,,,
2448749401,64015,,,,,
3062942875,64015,,,,,
1336218432,64015,,,,,
636375230,64015,,,,,
70949821,64015,,,,,
339198494,64015,,,,,
64465376,64015,,,,,
2245203122,64015,,,,,
813196879,64015,,,,,
1493991877,64015,,,,,
267173357,64015,,,,,
616375946,64015,,,,,
1136032483,64015,,,,,
2458671007,64015,,,,,
1382748032,64015,,,,,
35033769,64015,,,,,
60048019,64015,,,,,
2706533743,64015,,,,,
1552436072,64015,,,,,
156745662,64015,,,,,
2392423471,64015,,,,,
2501185880,64015,,,,,
312199572,64015,,,,,
2571281486,64015,,,,,
2820409627,64015,,,,,
388032942,64015,,,,,
3051822049,64015,,,,,
66179557,64015,,,,,
142040643,64015,,,,,
93770215,64015,,,,,
1270352160,64015,,,,,
34560639,64015,,,,,
259072573,64015,,,,,
185776960,64015,,,,,
433279840,64015,,,,,
1279517976,64015,,,,,
408934891,64015,,,,,
2706829250,64015,,,,,
29902828,64015,,,,,
1000473788,64015,,,,,
47705062,64015,,,,,
2956637657,64015,,,,,
1219455846,64015,,,,,
2308521792,64015,,,,,
254333246,64015,,,,,
1632903408,64015,,,,,
2798308393,64015,,,,,
115796069,64015,,,,,
81913437,64015,,,,,
96263748,64015,,,,,
1436832752,64015,,,,,
26828406,64015,,,,,
1668823286,64015,,,,,
175831596,64015,,,,,
431138015,64015,,,,,
320884439,64015,,,,,
366943003,64015,,,,,
117087700,64015,,,,,
1142258671,64015,,,,,
1701552504,64015,,,,,
1302796046,64015,,,,,
174587664,64015,,,,,
520616333,64015,,,,,
514414879,64015,,,,,
2764850480,64015,,,,,
67035111,64015,,,,,
151755237,64015,,,,,
2266427762,64015,,,,,
44252886,64015,,,,,
246069206,64015,,,,,
1466312012,64015,,,,,
1953537967,64015,,,,,
149585330,64015,,,,,
367425591,64015,,,,,
2905024200,64015,,,,,
2372909005,64015,,,,,
86746614,64015,,,,,
555517603,64015,,,,,
1499555250,64015,,,,,
2586128023,64015,,,,,
2193055752,64015,,,,,
188624379,64015,,,,,
1147373912,64015,,,,,
380386445,64015,,,,,
62413708,64015,,,,,
1331261144,64015,,,,,
2417134374,64015,,,,,
1081765278,64015,,,,,
365249229,64015,,,,,
2795711073,64015,,,,,
48875310,64015,,,,,
66422081,64015,,,,,
720526182,64015,,,,,
232681628,64015,,,,,
840299725,64015,,,,,
603756157,64015,,,,,
1020050376,64015,,,,,
2290338798,64015,,,,,
15695168,64015,,,,,
1067065668,64015,,,,,
2950862217,64015,,,,,
60115647,64015,,,,,
58101529,64015,,,,,
432615284,64015,,,,,
348128151,64015,,,,,
55761838,64015,,,,,
2180401488,64015,,,,,
2333986655,64015,,,,,
2768412574,64015,,,,,
115297136,64015,,,,,
603122360,64015,,,,,
2178789481,64015,,,,,
1065869268,64015,,,,,
2259044220,64015,,,,,
2517890598,64015,,,,,
228886592,64015,,,,,
2604490724,64015,,,,,
2890918806,64015,,,,,
2408676850,64015,,,,,
2546050839,64015,,,,,
103092003,64015,,,,,
221399475,64015,,,,,
189233743,64015,,,,,
1157303605,64015,,,,,
63251769,64015,,,,,
1370442307,64015,,,,,
270455480,64015,,,,,
385166723,64015,,,,,
2831071291,64015,,,,,
128570592,64015,,,,,
218835440,64015,,,,,
2365644218,64015,,,,,
2382311180,64015,,,,,
431763008,64015,,,,,
110144989,64015,,,,,
838539667,64015,,,,,
114927963,64015,,,,,
22189163,64015,,,,,
2798254742,64015,,,,,
2921382343,64015,,,,,
264195083,64015,,,,,
127923382,64015,,,,,
345259269,64015,,,,,
2904664975,64015,,,,,
2969935061,64015,,,,,
201551724,64015,,,,,
811683181,64015,,,,,
79171601,64015,,,,,
1415034632,64015,,,,,
2311548336,64015,,,,,
1360532952,64015,,,,,
2582544332,64015,,,,,
3193289931,64015,,,,,
76950405,64015,,,,,
2369256398,64015,,,,,
1583579113,64015,,,,,
1274029441,64015,,,,,
1051201818,64015,,,,,
341429354,64015,,,,,
1573679119,64015,,,,,
1304602711,64015,,,,,
956306023,64015,,,,,
1266909829,64015,,,,,
1466219694,64015,,,,,
81237494,64015,,,,,
2704455000,64015,,,,,
239928914,64015,,,,,
2946619269,64015,,,,,
2391870396,64015,,,,,
240889255,64015,,,,,
2711310866,64015,,,,,
573102314,64015,,,,,
30870576,64015,,,,,
2275430383,64015,,,,,
2592795360,64015,,,,,
969269875,64015,,,,,
2432208242,64015,,,,,
161170730,64015,,,,,
1253069372,64015,,,,,
1536202872,64015,,,,,
161325439,64015,,,,,
2248418265,64015,,,,,
759552386,64015,,,,,
20221325,64015,,,,,
507855677,64015,,,,,
54752569,64015,,,,,
2924703679,64015,,,,,
930552433,64015,,,,,
113408527,64015,,,,,
2832840448,64015,,,,,
280598073,64015,,,,,
430257842,64015,,,,,
2928962437,64015,,,,,
50729679,64015,,,,,
373056326,64015,,,,,
275457572,64015,,,,,
310513836,64015,,,,,
283751510,64015,,,,,
46721949,64015,,,,,
2828396329,64015,,,,,
430360032,64015,,,,,
1392804511,64015,,,,,
2374392708,64015,,,,,
2275176937,64015,,,,,
29831712,64015,,,,,
56117318,64015,,,,,
149667567,64015,,,,,
496189177,64015,,,,,
253120200,64015,,,,,
2995308429,64015,,,,,
620148494,64015,,,,,
38487349,64015,,,,,
980730302,64015,,,,,
235790639,64015,,,,,
519678499,64015,,,,,
91620105,64015,,,,,
129320291,64015,,,,,
1089661058,64015,,,,,
14856664,64015,,,,,
1031687654,64015,,,,,
974001031,64015,,,,,
1361634884,64015,,,,,
1912576375,64015,,,,,
613684564,64015,,,,,
1640923357,64015,,,,,
166456528,64015,,,,,
1885105814,64015,,,,,
37203620,64015,,,,,
32922662,64015,,,,,
605493438,64015,,,,,
2337033630,64015,,,,,
338148106,64015,,,,,
2419369489,64015,,,,,
2718666768,64015,,,,,
624917710,64015,,,,,
244167380,64015,,,,,
332626927,64015,,,,,
1860798708,64015,,,,,
436486272,64015,,,,,
489744845,64015,,,,,
109456012,64015,,,,,
75007709,64015,,,,,
2985473601,64015,,,,,
1919734446,64015,,,,,
2803544028,64015,,,,,
130704628,64015,,,,,
374386351,64015,,,,,
313739329,64015,,,,,
2368219945,64015,,,,,
155910701,64015,,,,,
43603566,64015,,,,,
723663416,64015,,,,,
313093173,64015,,,,,
58043106,64015,,,,,
524087425,64015,,,,,
147028559,64015,,,,,
261170677,64015,,,,,
2968148254,64015,,,,,
1511327138,64015,,,,,
827115104,64015,,,,,
312486033,64015,,,,,
3004219491,64015,,,,,
94642884,64015,,,,,
313619244,64015,,,,,
3075031909,64015,,,,,
30894960,64015,,,,,
2373987727,64015,,,,,
1833919200,64015,,,,,
2696830238,64015,,,,,
35320141,64015,,,,,
210769251,64015,,,,,
26179647,64015,,,,,
2765062062,64015,,,,,
28879034,64015,,,,,
1950980395,64015,,,,,
80883533,64015,,,,,
1014379171,64015,,,,,
214204613,64015,,,,,
174377381,64015,,,,,
468716410,64015,,,,,
19360812,64015,,,,,
3029079845,64015,,,,,
2285152153,64015,,,,,
466120564,64015,,,,,
2492049626,64015,,,,,
505322398,64015,,,,,
2342812272,64015,,,,,
220424614,64015,,,,,
263474444,64015,,,,,
2567352996,64015,,,,,
412802964,64015,,,,,
2764741475,64015,,,,,
1597521211,64015,,,,,
2774684616,64015,,,,,
22636267,64015,,,,,
16859893,64015,,,,,
2598680052,64015,,,,,
3073225894,64015,,,,,
68231493,64015,,,,,
55339294,64015,,,,,
600269555,64015,,,,,
2428105832,64015,,,,,
2211572431,64015,,,,,
261379166,64015,,,,,
271151475,64015,,,,,
2350010108,64015,,,,,
2537890130,64015,,,,,
2847776036,64015,,,,,
614483458,64015,,,,,
2953302671,64015,,,,,
1832736740,64015,,,,,
1575920516,64015,,,,,
54670812,64015,,,,,
767813342,64015,,,,,
2724306536,64015,,,,,
3078423580,64015,,,,,
19901033,64015,,,,,
399862957,64015,,,,,
2815413319,64015,,,,,
427259270,64015,,,,,
475685684,64015,,,,,
1068881538,64015,,,,,
1123091840,64015,,,,,
191649388,64015,,,,,
172138272,64015,,,,,
64217534,64015,,,,,
994169114,64015,,,,,
569410380,64015,,,,,
21026095,64015,,,,,
72787519,64015,,,,,
2853410675,64015,,,,,
590447742,64015,,,,,
18928662,64015,,,,,
30668975,64015,,,,,
584826171,64015,,,,,
2320425206,64015,,,,,
349041320,64015,,,,,
2753743832,64015,,,,,
291506241,64015,,,,,
2990361932,64015,,,,,
1252144891,64015,,,,,
7829912,64015,,,,,
1122135680,64015,,,,,
32218646,64015,,,,,
42098117,64015,,,,,
2749884625,64015,,,,,
17648231,64015,,,,,
1233717450,64015,,,,,
1198846914,64015,,,,,
471342135,64015,,,,,
2389509259,64015,,,,,
2817316830,64015,,,,,
1966910473,64015,,,,,
242320491,64015,,,,,
174709317,64015,,,,,
1458887244,64015,,,,,
87308788,64015,,,,,
342820533,64015,,,,,
1583927028,64015,,,,,
610063759,64015,,,,,
111212430,64015,,,,,
172815511,64015,,,,,
1270388053,64015,,,,,
128004921,64015,,,,,
979295208,64015,,,,,
2616611706,64015,,,,,
2343372140,64015,,,,,
236265221,64015,,,,,
36681882,64015,,,,,
149969630,64015,,,,,
167187745,64015,,,,,
601200229,64015,,,,,
334984455,64015,,,,,
118736440,64015,,,,,
2346149261,64015,,,,,
865140836,64015,,,,,
983536813,64015,,,,,
38813183,64015,,,,,
237503076,64015,,,,,
2654255144,64015,,,,,
2685926647,64015,,,,,
293698185,64015,,,,,
9283602,64015,,,,,
2789201362,64015,,,,,
522597443,64015,,,,,
773703073,64015,,,,,
1203318198,64015,,,,,
35073721,64015,,,,,
2877158080,64015,,,,,
402724588,64015,,,,,
1883612743,64015,,,,,
250972754,64015,,,,,
1420047229,64015,,,,,
472405624,64015,,,,,
2388304070,64015,,,,,
2803981046,64015,,,,,
182738206,64015,,,,,
301070162,64015,,,,,
242992653,64015,,,,,
2633176944,64015,,,,,
1481439822,64015,,,,,
501480429,64015,,,,,
494509345,64015,,,,,
58520652,64015,,,,,
227998152,64015,,,,,
490129729,64015,,,,,
1845737197,64015,,,,,
2245386155,64015,,,,,
545760514,64015,,,,,
3094589173,64015,,,,,
30109799,64015,,,,,
237423994,64015,,,,,
102472818,64015,,,,,
30281506,64015,,,,,
2805372158,64015,,,,,
16882326,64015,,,,,
2359783068,64015,,,,,
74338109,64015,,,,,
177410033,64015,,,,,
1407011239,64015,,,,,
1717430443,64015,,,,,
46745375,64015,,,,,
2804995371,64015,,,,,
47748463,64015,,,,,
75230118,64015,,,,,
2659580316,64015,,,,,
274329154,64015,,,,,
241745677,64015,,,,,
62081467,64015,,,,,
115306226,64015,,,,,
236739612,64015,,,,,
2741904379,64015,,,,,
2316576047,64015,,,,,
192061158,64015,,,,,
2392935416,64015,,,,,
38611221,64015,,,,,
62050708,64015,,,,,
166131576,64015,,,,,
154577243,64015,,,,,
905094642,64015,,,,,
66648758,64015,,,,,
53373674,64015,,,,,
183323180,64015,,,,,
276611251,64015,,,,,
3148728349,64015,,,,,
123790755,64015,,,,,
195193753,64015,,,,,
2599070112,64015,,,,,
37185132,64015,,,,,
1488083676,64015,,,,,
188484473,64015,,,,,
2557016310,64015,,,,,
2208264540,64015,,,,,
417473417,64015,,,,,
2961297783,64015,,,,,
182739066,64015,,,,,
537772824,64015,,,,,
1376862679,64015,,,,,
155700683,64015,,,,,
2417135688,64015,,,,,
2986181429,64015,,,,,
312952657,64015,,,,,
182738669,64015,,,,,
3057764076,64015,,,,,
3063316893,64015,,,,,
22690145,64015,,,,,
94664460,64015,,,,,
2391457236,64015,,,,,
2891325695,64015,,,,,
8094992,64015,,,,,
27610463,64015,,,,,
556126496,64015,,,,,
555707482,64015,,,,,
1573092703,64015,,,,,
891084194,64015,,,,,
1228199240,64015,,,,,
435704007,64015,,,,,
796884372,64015,,,,,
3173071371,64015,,,,,
417685562,64015,,,,,
69221592,64015,,,,,
2419101480,64015,,,,,
1014408337,64015,,,,,
368758979,64015,,,,,
2360558918,64015,,,,,
2921060388,64015,,,,,
360500630,64015,,,,,
1350382801,64015,,,,,
231113186,64015,,,,,
300027487,64015,,,,,
711087593,64015,,,,,
436852976,64015,,,,,
2535783169,64015,,,,,
225581983,64015,,,,,
1408601628,64015,,,,,
397881018,64015,,,,,
563048860,64015,,,,,
239492180,64015,,,,,
63170607,64015,,,,,
1726096357,64015,,,,,
281177385,64015,,,,,
1603196286,64015,,,,,
2914609638,64015,,,,,
249405759,64015,,,,,
561654065,64015,,,,,
1894696536,64015,,,,,
754009368,64015,,,,,
64490007,64015,,,,,
35268311,64015,,,,,
24937265,64015,,,,,
103424651,64015,,,,,
37400954,64015,,,,,
1162409414,64015,,,,,
1104182144,64015,,,,,
2767659680,64015,,,,,
477146172,64015,,,,,
61043461,64015,,,,,
217422925,64015,,,,,
347372806,64015,,,,,
108576672,64015,,,,,
1963339982,64015,,,,,
164400857,64015,,,,,
2758691533,64015,,,,,
139549219,64015,,,,,
1655791573,64015,,,,,
21730626,64015,,,,,
550586492,64015,,,,,
2533022562,64015,,,,,
102644465,64015,,,,,
2505061642,64015,,,,,
253410333,64015,,,,,
2274711717,64015,,,,,
570496454,64015,,,,,
55521775,64015,,,,,
2545490347,64015,,,,,
33315561,64015,,,,,
2413106406,64015,,,,,
457749641,64015,,,,,
2957447451,64015,,,,,
565131702,64015,,,,,
3071101275,64015,,,,,
2873847125,64015,,,,,
773864862,64015,,,,,
2910150837,64015,,,,,
35287196,64015,,,,,
1239860742,64015,,,,,
28835891,64015,,,,,
1529349482,64015,,,,,
2798217846,64015,,,,,
179399275,64015,,,,,
1968902431,64015,,,,,
2407569583,64015,,,,,
39049856,64015,,,,,
325789846,64015,,,,,
616124549,64015,,,,,
387080946,64015,,,,,
176945194,64015,,,,,
297235907,64015,,,,,
150439192,64015,,,,,
2454098067,64015,,,,,
